34.136475	-117.923965	0.017
34.1439		-117.8508	0.007
34.06643	-118.22675	0.027
34.1992		-118.5331	0.021
33.9014		-118.205	0.017
34.0667		-117.7506	0.029
34.13263	-118.127144	0.037
33.802418	-118.21993	0.025
34.3833		-118.5283	0.014
33.830585	-117.93851	0.024
33.92506	-117.95258	0.015
