34.136475	-117.923965		0.57
34.1439	 	-117.8508		0.24
34.06643 	-118.22675		1.31
34.1992	 	-118.5331		1.42
33.9014	 	-118.205		2.58
34.0667	 	-117.7506		1.17
34.13263 	-118.127144		0.91
33.802418	-118.21993		1.74
33.95507 	-118.43046		1.43
34.3833	 	-118.5283		0.47
33.830585	-117.93851		0.7
33.92506 	-117.95258		0.68
