34.136475	-117.923965	0.013
34.1439		-117.8508	0.028
34.06643	-118.22675	0.002
34.1992		-118.5331	0.004
33.9014		-118.205	0.001
34.0667		-117.7506	0.003
34.13263	-118.127144	0.004
33.802418	-118.21993	0.001
33.95507	-118.43046	0.002
34.3833		-118.5283	0.008
34.66959	-118.13069	0.002
33.830585	-117.93851	0
33.62999	-117.67587	0.013
33.92506	-117.95258	0
